,Product,Origin,Destination,OriginStationarity,DestinationStationarity,diffLength
0,Green Peas,Lira,Gulu,1,1,12
0,Green Peas,Lira,Masindi,1,1,11
0,Green Peas,Lira,Soroti,1,1,0
0,Green Peas,Machakos,Arusha,1,1,0
0,Green Peas,Machakos,Makueni,1,1,0
0,Green Peas,Machakos,Meru,1,1,0
0,Green Peas,Machakos,Mombasa,1,1,0
0,Green Peas,Machakos,Moshi,1,1,0
0,Green Peas,Machakos,Nairobi,1,1,0
0,Green Peas,Makueni,Arusha,1,1,0
0,Green Peas,Makueni,Machakos,1,1,0
0,Green Peas,Makueni,Meru,1,1,0
0,Green Peas,Makueni,Mombasa,1,1,0
0,Green Peas,Makueni,Moshi,1,1,0
0,Green Peas,Makueni,Nairobi,1,1,0
0,Green Peas,Masindi,Gulu,1,1,12
0,Green Peas,Masindi,Kampala,1,1,10
0,Green Peas,Masindi,Kasese,1,1,11
0,Green Peas,Masindi,Lira,1,1,11
0,Green Peas,Mbale,Kampala,1,1,0
0,Green Peas,Mbale,Kapchorwa,1,1,0
0,Green Peas,Mbale,Kitale,1,1,0
0,Green Peas,Mbale,Soroti,1,1,0
0,Green Peas,Mbale,Tororo,1,1,0
0,Green Peas,Mbeya,Dodoma,1,1,0
0,Green Peas,Mbeya,Iringa,1,1,0
0,Green Peas,Mbeya,Kigoma,1,1,0
0,Green Peas,Mbeya,Mwanza,1,1,0
0,Green Peas,Mbeya,Songea,1,1,0
0,Green Peas,Mbeya,Tunduma,1,1,0
0,Green Peas,Meru,Eldoret,1,1,21
0,Green Peas,Meru,Machakos,1,1,0
0,Green Peas,Meru,Makueni,1,1,0
0,Green Peas,Meru,Nairobi,1,1,21
0,Green Peas,Meru,Nakuru,1,1,5
0,Green Peas,Mombasa,Machakos,1,1,0
0,Green Peas,Mombasa,Makueni,1,1,0
0,Green Peas,Mombasa,Moshi,1,1,0
0,Green Peas,Mombasa,Nairobi,1,1,85
0,Green Peas,Mombasa,Tanga,1,1,0
0,Green Peas,Morogoro,Arusha,1,1,0
0,Green Peas,Morogoro,Dar es salaam,1,1,0
0,Green Peas,Morogoro,Dodoma,1,1,0
0,Green Peas,Morogoro,Iringa,1,1,0
0,Green Peas,Morogoro,Moshi,1,1,0
0,Green Peas,Morogoro,Tanga,1,1,0
0,Green Peas,Moshi,Arusha,1,1,0
0,Green Peas,Moshi,Dar es salaam,1,1,0
0,Green Peas,Moshi,Machakos,1,1,0
0,Green Peas,Moshi,Makueni,1,1,0
0,Green Peas,Moshi,Mombasa,1,1,0
0,Green Peas,Moshi,Morogoro,1,1,0
0,Green Peas,Moshi,Nairobi,1,1,0
0,Green Peas,Moshi,Tanga,1,1,0
0,Green Peas,Mulindi,Gicumbi,1,1,0
0,Green Peas,Mulindi,Kabale,1,1,0
0,Green Peas,Mulindi,Ruhengeri,1,1,0
0,Green Peas,Musoma,Arusha,1,1,0
0,Green Peas,Musoma,Kampala,1,1,0
0,Green Peas,Musoma,Kisumu,1,1,0
0,Green Peas,Musoma,Mwanza,1,1,0
0,Green Peas,Musoma,Nairobi,1,1,0
0,Green Peas,Musoma,Nakuru,1,1,0
0,Green Peas,Mwanza,Arusha,1,1,14
0,Green Peas,Mwanza,Dodoma,1,1,0
0,Green Peas,Mwanza,Gitega,1,1,24
0,Green Peas,Mwanza,Kigoma,1,1,0
0,Green Peas,Mwanza,Kobero,1,1,0
0,Green Peas,Mwanza,Mbeya,1,1,0
0,Green Peas,Mwanza,Musoma,1,1,0
0,Green Peas,Nairobi,Arusha,1,1,28
0,Green Peas,Nairobi,Machakos,1,1,0
0,Green Peas,Nairobi,Makueni,1,1,0
0,Green Peas,Nairobi,Meru,1,1,21
0,Green Peas,Nairobi,Mombasa,1,1,85
0,Green Peas,Nairobi,Moshi,1,1,0
0,Green Peas,Nairobi,Musoma,1,1,0
0,Green Peas,Nairobi,Nakuru,1,1,23
0,Green Peas,Nakuru,Eldoret,1,1,22
0,Green Peas,Nakuru,Kisumu,1,1,4
0,Green Peas,Nakuru,Meru,1,1,5
0,Green Peas,Nakuru,Musoma,1,1,0
0,Green Peas,Nakuru,Nairobi,1,1,23
0,Green Peas,Ngozi,Bujumbura,1,1,86
0,Green Peas,Ngozi,Gitega,1,1,95
0,Green Peas,Ngozi,Kamembe,1,1,54
0,Green Peas,Ngozi,Kigali,1,1,10
0,Green Peas,Ngozi,Kobero,1,1,12
0,Green Peas,Ngozi,Rubavu,1,1,60
0,Green Peas,Ngozi,Ruhuha,1,1,18
0,Green Peas,Rubavu,Kamembe,1,1,54
0,Green Peas,Rubavu,Ngozi,1,1,60
0,Green Peas,Rubavu,Ruhengeri,1,1,0
0,Green Peas,Ruhengeri,Gicumbi,1,1,11
0,Green Peas,Ruhengeri,Kabale,1,1,9
0,Green Peas,Ruhengeri,Kasese,1,1,0
0,Green Peas,Ruhengeri,Kigali,1,1,11
0,Green Peas,Ruhengeri,Mulindi,1,1,0
0,Green Peas,Ruhengeri,Rubavu,1,1,0
0,Green Peas,Ruhuha,Kamembe,1,1,18
0,Green Peas,Ruhuha,Kigali,1,1,0
0,Green Peas,Ruhuha,Kobero,1,1,0
0,Green Peas,Ruhuha,Ngozi,1,1,18
0,Green Peas,Songea,Dar es salaam,1,1,0
0,Green Peas,Songea,Iringa,1,1,0
0,Green Peas,Songea,Mbeya,1,1,0
0,Green Peas,Soroti,Kampala,1,1,0
0,Green Peas,Soroti,Lira,1,1,0
0,Green Peas,Soroti,Mbale,1,1,0
0,Green Peas,Tanga,Dar es salaam,1,1,0
0,Green Peas,Tanga,Mombasa,1,1,0
0,Green Peas,Tanga,Morogoro,1,1,0
0,Green Peas,Tanga,Moshi,1,1,0
0,Green Peas,Tororo,Busia,1,1,0
0,Green Peas,Tororo,Eldoret,1,1,0
0,Green Peas,Tororo,Kampala,1,1,0
0,Green Peas,Tororo,Kisumu,1,1,0
0,Green Peas,Tororo,Kitale,1,1,0
0,Green Peas,Tororo,Mbale,1,1,0
0,Green Peas,Tunduma,Kigoma,1,1,0
0,Green Peas,Tunduma,Mbeya,1,1,0
0,Ground Nuts,Arusha,Dodoma,1,1,0
0,Ground Nuts,Arusha,Kigoma,1,1,0
0,Ground Nuts,Arusha,Machakos,1,1,0
0,Ground Nuts,Arusha,Makueni,1,1,0
0,Ground Nuts,Arusha,Morogoro,1,1,0
0,Ground Nuts,Arusha,Moshi,1,1,0
0,Ground Nuts,Arusha,Musoma,1,1,0
0,Ground Nuts,Arusha,Mwanza,1,1,23
0,Ground Nuts,Arusha,Nairobi,1,1,65
0,Ground Nuts,Bujumbura,Gitega,1,1,0
0,Ground Nuts,Bujumbura,Kamembe,1,1,0
0,Ground Nuts,Bujumbura,Kigoma,1,1,0
0,Ground Nuts,Bujumbura,Ngozi,1,1,0
0,Ground Nuts,Busia,Eldoret,1,1,37
0,Ground Nuts,Busia,Kampala,1,1,0
0,Ground Nuts,Busia,Kisumu,1,1,37
0,Ground Nuts,Busia,Kitale,1,1,0
0,Ground Nuts,Busia,Tororo,1,1,0
0,Ground Nuts,Dar es salaam,Morogoro,1,1,0
0,Ground Nuts,Dar es salaam,Moshi,1,1,0
0,Ground Nuts,Dar es salaam,Songea,1,1,0
0,Ground Nuts,Dar es salaam,Tanga,1,1,0
0,Ground Nuts,Dodoma,Arusha,1,1,0
0,Ground Nuts,Dodoma,Iringa,1,1,0
0,Ground Nuts,Dodoma,Mbeya,1,1,0
0,Ground Nuts,Dodoma,Morogoro,1,1,0
0,Ground Nuts,Dodoma,Mwanza,1,1,0
0,Ground Nuts,Eldoret,Busia,1,1,37
0,Ground Nuts,Eldoret,Kisumu,1,1,83
0,Ground Nuts,Eldoret,Kitale,1,1,11
0,Ground Nuts,Eldoret,Meru,1,1,53
0,Ground Nuts,Eldoret,Nakuru,1,1,22
0,Ground Nuts,Eldoret,Tororo,1,1,0
0,Ground Nuts,Gicumbi,Kigali,1,1,0
0,Ground Nuts,Gicumbi,Mulindi,1,1,0
0,Ground Nuts,Gicumbi,Ruhengeri,1,1,0
0,Ground Nuts,Gitega,Bujumbura,1,1,0
0,Ground Nuts,Gitega,Kigoma,1,1,0
0,Ground Nuts,Gitega,Kobero,1,1,0
0,Ground Nuts,Gitega,Mwanza,1,1,0
0,Ground Nuts,Gitega,Ngozi,1,1,0
0,Ground Nuts,Gulu,Lira,1,1,0
0,Ground Nuts,Gulu,Masindi,1,1,51
0,Ground Nuts,Iringa,Dodoma,1,1,0
0,Ground Nuts,Iringa,Mbeya,1,1,55
0,Ground Nuts,Iringa,Morogoro,1,1,0
0,Ground Nuts,Iringa,Songea,1,1,0
0,Ground Nuts,Kabale,Kasese,1,1,0
0,Ground Nuts,Kabale,Mulindi,1,1,0
0,Ground Nuts,Kabale,Ruhengeri,1,1,0
0,Ground Nuts,Kamembe,Bujumbura,1,1,0
0,Ground Nuts,Kamembe,Kigali,1,1,54
0,Ground Nuts,Kamembe,Ngozi,1,1,0
0,Ground Nuts,Kamembe,Rubavu,1,1,54
0,Ground Nuts,Kamembe,Ruhuha,1,1,0
0,Ground Nuts,Kampala,Busia,1,1,0
0,Ground Nuts,Kampala,Kasese,1,1,0
0,Ground Nuts,Kampala,Masindi,1,1,0
0,Ground Nuts,Kampala,Mbale,1,1,0
0,Ground Nuts,Kampala,Musoma,1,1,0
0,Ground Nuts,Kampala,Soroti,1,1,0
0,Ground Nuts,Kampala,Tororo,1,1,0
0,Ground Nuts,Kapchorwa,Kitale,1,1,0
0,Ground Nuts,Kapchorwa,Mbale,1,1,0
0,Ground Nuts,Kasese,Kabale,1,1,0
0,Ground Nuts,Kasese,Kampala,1,1,0
0,Ground Nuts,Kasese,Masindi,1,1,25
0,Ground Nuts,Kasese,Ruhengeri,1,1,0
0,Ground Nuts,Kicukiro,Kigali,1,1,0
0,Ground Nuts,Kigali,Gicumbi,1,1,0
0,Ground Nuts,Kigali,Kamembe,1,1,54
0,Ground Nuts,Kigali,Kicukiro,1,1,0
0,Ground Nuts,Kigali,Kobero,1,1,0
0,Ground Nuts,Kigali,Ngozi,1,1,0
0,Ground Nuts,Kigali,Ruhengeri,1,1,0
0,Ground Nuts,Kigali,Ruhuha,1,1,0
0,Ground Nuts,Kigoma,Arusha,1,1,0
0,Ground Nuts,Kigoma,Bujumbura,1,1,0
0,Ground Nuts,Kigoma,Gitega,1,1,0
0,Ground Nuts,Kigoma,Kobero,1,1,0
0,Ground Nuts,Kigoma,Mbeya,1,1,0
0,Ground Nuts,Kigoma,Mwanza,1,1,0
0,Ground Nuts,Kigoma,Tunduma,1,1,0
0,Ground Nuts,Kisumu,Busia,1,1,37
0,Ground Nuts,Kisumu,Eldoret,1,1,83
0,Ground Nuts,Kisumu,Kitale,1,1,4
0,Ground Nuts,Kisumu,Musoma,1,1,0
0,Ground Nuts,Kisumu,Nakuru,1,1,10
0,Ground Nuts,Kisumu,Tororo,1,1,0
0,Ground Nuts,Kitale,Busia,1,1,0
0,Ground Nuts,Kitale,Eldoret,1,1,11
0,Ground Nuts,Kitale,Kapchorwa,1,1,0
0,Ground Nuts,Kitale,Kisumu,1,1,4
0,Ground Nuts,Kitale,Mbale,1,1,0
0,Ground Nuts,Kitale,Tororo,1,1,0
0,Ground Nuts,Kobero,Gitega,1,1,0
0,Ground Nuts,Kobero,Kigali,1,1,0
0,Ground Nuts,Kobero,Kigoma,1,1,0
0,Ground Nuts,Kobero,Mwanza,1,1,0
0,Ground Nuts,Kobero,Ngozi,1,1,0
0,Ground Nuts,Kobero,Ruhuha,1,1,0
0,Ground Nuts,Lira,Gulu,1,1,0
0,Ground Nuts,Lira,Masindi,1,1,0
0,Ground Nuts,Lira,Soroti,1,1,0
0,Ground Nuts,Machakos,Arusha,1,1,0
0,Ground Nuts,Machakos,Makueni,1,1,0
0,Ground Nuts,Machakos,Meru,1,1,0
0,Ground Nuts,Machakos,Mombasa,1,1,0
0,Ground Nuts,Machakos,Moshi,1,1,0
0,Ground Nuts,Machakos,Nairobi,1,1,0
0,Ground Nuts,Makueni,Arusha,1,1,0
0,Ground Nuts,Makueni,Machakos,1,1,0
0,Ground Nuts,Makueni,Meru,1,1,0
0,Ground Nuts,Makueni,Mombasa,1,1,0
0,Ground Nuts,Makueni,Moshi,1,1,0
0,Ground Nuts,Makueni,Nairobi,1,1,0
0,Ground Nuts,Masindi,Gulu,1,1,51
0,Ground Nuts,Masindi,Kampala,1,1,0
0,Ground Nuts,Masindi,Kasese,1,1,25
0,Ground Nuts,Masindi,Lira,1,1,0
0,Ground Nuts,Mbale,Kampala,1,1,0
0,Ground Nuts,Mbale,Kapchorwa,1,1,0
0,Ground Nuts,Mbale,Kitale,1,1,0
0,Ground Nuts,Mbale,Soroti,1,1,0
0,Ground Nuts,Mbale,Tororo,1,1,0
0,Ground Nuts,Mbeya,Dodoma,1,1,0
0,Ground Nuts,Mbeya,Iringa,1,1,55
0,Ground Nuts,Mbeya,Kigoma,1,1,0
0,Ground Nuts,Mbeya,Mwanza,1,1,23
0,Ground Nuts,Mbeya,Songea,1,1,0
0,Ground Nuts,Mbeya,Tunduma,1,1,22
0,Ground Nuts,Meru,Eldoret,1,1,53
0,Ground Nuts,Meru,Machakos,1,1,0
0,Ground Nuts,Meru,Makueni,1,1,0
0,Ground Nuts,Meru,Nairobi,1,1,48
0,Ground Nuts,Meru,Nakuru,1,1,6
0,Ground Nuts,Mombasa,Machakos,1,1,0
0,Ground Nuts,Mombasa,Makueni,1,1,0
0,Ground Nuts,Mombasa,Moshi,1,1,0
0,Ground Nuts,Mombasa,Nairobi,1,1,87
0,Ground Nuts,Mombasa,Tanga,1,1,0
0,Ground Nuts,Morogoro,Arusha,1,1,0
0,Ground Nuts,Morogoro,Dar es salaam,1,1,0
0,Ground Nuts,Morogoro,Dodoma,1,1,0
0,Ground Nuts,Morogoro,Iringa,1,1,0
0,Ground Nuts,Morogoro,Moshi,1,1,0
0,Ground Nuts,Morogoro,Tanga,1,1,0
0,Ground Nuts,Moshi,Arusha,1,1,0
0,Ground Nuts,Moshi,Dar es salaam,1,1,0
0,Ground Nuts,Moshi,Machakos,1,1,0
0,Ground Nuts,Moshi,Makueni,1,1,0
0,Ground Nuts,Moshi,Mombasa,1,1,0
0,Ground Nuts,Moshi,Morogoro,1,1,0
0,Ground Nuts,Moshi,Nairobi,1,1,0
0,Ground Nuts,Moshi,Tanga,1,1,0
0,Ground Nuts,Mulindi,Gicumbi,1,1,0
0,Ground Nuts,Mulindi,Kabale,1,1,0
0,Ground Nuts,Mulindi,Ruhengeri,1,1,0
0,Ground Nuts,Musoma,Arusha,1,1,0
0,Ground Nuts,Musoma,Kampala,1,1,0
0,Ground Nuts,Musoma,Kisumu,1,1,0
0,Ground Nuts,Musoma,Mwanza,1,1,0
0,Ground Nuts,Musoma,Nairobi,1,1,0
0,Ground Nuts,Musoma,Nakuru,1,1,0
0,Ground Nuts,Mwanza,Arusha,1,1,23
0,Ground Nuts,Mwanza,Dodoma,1,1,0
0,Ground Nuts,Mwanza,Gitega,1,1,0
0,Ground Nuts,Mwanza,Kigoma,1,1,0
0,Ground Nuts,Mwanza,Kobero,1,1,0
0,Ground Nuts,Mwanza,Mbeya,1,1,23
0,Ground Nuts,Mwanza,Musoma,1,1,0
0,Ground Nuts,Nairobi,Arusha,1,1,65
0,Ground Nuts,Nairobi,Machakos,1,1,0
0,Ground Nuts,Nairobi,Makueni,1,1,0
0,Ground Nuts,Nairobi,Meru,1,1,48
0,Ground Nuts,Nairobi,Mombasa,1,1,87
0,Ground Nuts,Nairobi,Moshi,1,1,0
0,Ground Nuts,Nairobi,Musoma,1,1,0
0,Ground Nuts,Nairobi,Nakuru,1,1,24
0,Ground Nuts,Nakuru,Eldoret,1,1,22
0,Ground Nuts,Nakuru,Kisumu,1,1,10
0,Ground Nuts,Nakuru,Meru,1,1,6
0,Ground Nuts,Nakuru,Musoma,1,1,0
0,Ground Nuts,Nakuru,Nairobi,1,1,24
0,Ground Nuts,Ngozi,Bujumbura,1,1,0
0,Ground Nuts,Ngozi,Gitega,1,1,0
0,Ground Nuts,Ngozi,Kamembe,1,1,0
0,Ground Nuts,Ngozi,Kigali,1,1,0
0,Ground Nuts,Ngozi,Kobero,1,1,0
0,Ground Nuts,Ngozi,Rubavu,1,1,0
0,Ground Nuts,Ngozi,Ruhuha,1,1,0
0,Ground Nuts,Rubavu,Kamembe,1,1,54
0,Ground Nuts,Rubavu,Ngozi,1,1,0
0,Ground Nuts,Rubavu,Ruhengeri,1,1,0
0,Ground Nuts,Ruhengeri,Gicumbi,1,1,0
0,Ground Nuts,Ruhengeri,Kabale,1,1,0
0,Ground Nuts,Ruhengeri,Kasese,1,1,0
0,Ground Nuts,Ruhengeri,Kigali,1,1,0
0,Ground Nuts,Ruhengeri,Mulindi,1,1,0
0,Ground Nuts,Ruhengeri,Rubavu,1,1,0
0,Ground Nuts,Ruhuha,Kamembe,1,1,0
0,Ground Nuts,Ruhuha,Kigali,1,1,0
0,Ground Nuts,Ruhuha,Kobero,1,1,0
0,Ground Nuts,Ruhuha,Ngozi,1,1,0
0,Ground Nuts,Songea,Dar es salaam,1,1,0
0,Ground Nuts,Songea,Iringa,1,1,0
0,Ground Nuts,Songea,Mbeya,1,1,0
0,Ground Nuts,Soroti,Kampala,1,1,0
0,Ground Nuts,Soroti,Lira,1,1,0
0,Ground Nuts,Soroti,Mbale,1,1,0
0,Ground Nuts,Tanga,Dar es salaam,1,1,0
0,Ground Nuts,Tanga,Mombasa,1,1,0
0,Ground Nuts,Tanga,Morogoro,1,1,0
0,Ground Nuts,Tanga,Moshi,1,1,0
0,Ground Nuts,Tororo,Busia,1,1,0
0,Ground Nuts,Tororo,Eldoret,1,1,0
0,Ground Nuts,Tororo,Kampala,1,1,0
0,Ground Nuts,Tororo,Kisumu,1,1,0
0,Ground Nuts,Tororo,Kitale,1,1,0
0,Ground Nuts,Tororo,Mbale,1,1,0
0,Ground Nuts,Tunduma,Kigoma,1,1,0
0,Ground Nuts,Tunduma,Mbeya,1,1,22
0,Imported Rice,Arusha,Dodoma,1,1,0
0,Imported Rice,Arusha,Kigoma,1,1,0
0,Imported Rice,Arusha,Machakos,1,1,0
0,Imported Rice,Arusha,Makueni,1,1,0
0,Imported Rice,Arusha,Morogoro,1,1,0
0,Imported Rice,Arusha,Moshi,1,1,0
0,Imported Rice,Arusha,Musoma,1,1,0
0,Imported Rice,Arusha,Mwanza,1,1,0
0,Imported Rice,Arusha,Nairobi,1,1,0
0,Imported Rice,Bujumbura,Gitega,1,1,91
0,Imported Rice,Bujumbura,Kamembe,1,1,0
0,Imported Rice,Bujumbura,Kigoma,1,1,0
0,Imported Rice,Bujumbura,Ngozi,1,1,91
0,Imported Rice,Busia,Eldoret,1,1,0
0,Imported Rice,Busia,Kampala,1,1,0
0,Imported Rice,Busia,Kisumu,1,1,0
0,Imported Rice,Busia,Kitale,1,1,0
0,Imported Rice,Busia,Tororo,1,1,0
0,Imported Rice,Dar es salaam,Morogoro,1,1,0
0,Imported Rice,Dar es salaam,Moshi,1,1,0
0,Imported Rice,Dar es salaam,Songea,1,1,2
0,Imported Rice,Dar es salaam,Tanga,1,1,0
0,Imported Rice,Dodoma,Arusha,1,1,0
0,Imported Rice,Dodoma,Iringa,1,1,0
0,Imported Rice,Dodoma,Mbeya,1,1,0
0,Imported Rice,Dodoma,Morogoro,1,1,0
0,Imported Rice,Dodoma,Mwanza,1,1,0
0,Imported Rice,Eldoret,Busia,1,1,0
0,Imported Rice,Eldoret,Kisumu,1,1,15
0,Imported Rice,Eldoret,Kitale,1,1,0
0,Imported Rice,Eldoret,Meru,1,1,0
0,Imported Rice,Eldoret,Nakuru,1,1,24
0,Imported Rice,Eldoret,Tororo,1,1,0
0,Imported Rice,Gicumbi,Kigali,1,1,14
0,Imported Rice,Gicumbi,Mulindi,1,1,0
0,Imported Rice,Gicumbi,Ruhengeri,1,1,12
0,Imported Rice,Gitega,Bujumbura,1,1,91
0,Imported Rice,Gitega,Kigoma,1,1,0
0,Imported Rice,Gitega,Kobero,1,1,12
0,Imported Rice,Gitega,Mwanza,1,1,0
0,Imported Rice,Gitega,Ngozi,1,1,96
0,Imported Rice,Gulu,Lira,1,1,13
0,Imported Rice,Gulu,Masindi,1,1,13
0,Imported Rice,Iringa,Dodoma,1,1,0
0,Imported Rice,Iringa,Mbeya,1,1,0
0,Imported Rice,Iringa,Morogoro,1,1,0
0,Imported Rice,Iringa,Songea,1,1,0
0,Imported Rice,Kabale,Kasese,1,1,3
0,Imported Rice,Kabale,Mulindi,1,1,3
0,Imported Rice,Kabale,Ruhengeri,1,1,11
0,Imported Rice,Kamembe,Bujumbura,1,1,0
0,Imported Rice,Kamembe,Kigali,1,1,0
0,Imported Rice,Kamembe,Ngozi,1,1,0
0,Imported Rice,Kamembe,Rubavu,1,1,0
0,Imported Rice,Kamembe,Ruhuha,1,1,0
0,Imported Rice,Kampala,Busia,1,1,0
0,Imported Rice,Kampala,Kasese,1,1,70
0,Imported Rice,Kampala,Masindi,1,1,89
0,Imported Rice,Kampala,Mbale,1,1,18
0,Imported Rice,Kampala,Musoma,1,1,0
0,Imported Rice,Kampala,Soroti,1,1,0
0,Imported Rice,Kampala,Tororo,1,1,0
0,Imported Rice,Kapchorwa,Kitale,1,1,0
0,Imported Rice,Kapchorwa,Mbale,1,1,0
0,Imported Rice,Kasese,Kabale,1,1,3
0,Imported Rice,Kasese,Kampala,1,1,70
0,Imported Rice,Kasese,Masindi,1,1,65
0,Imported Rice,Kasese,Ruhengeri,1,1,0
0,Imported Rice,Kicukiro,Kigali,1,1,0
0,Imported Rice,Kigali,Gicumbi,1,1,14
0,Imported Rice,Kigali,Kamembe,1,1,0
0,Imported Rice,Kigali,Kicukiro,1,1,0
0,Imported Rice,Kigali,Kobero,1,1,12
0,Imported Rice,Kigali,Ngozi,1,1,96
0,Imported Rice,Kigali,Ruhengeri,1,1,12
0,Imported Rice,Kigali,Ruhuha,1,1,36
0,Imported Rice,Kigoma,Arusha,1,1,0
0,Imported Rice,Kigoma,Bujumbura,1,1,0
0,Imported Rice,Kigoma,Gitega,1,1,0
0,Imported Rice,Kigoma,Kobero,1,1,0
0,Imported Rice,Kigoma,Mbeya,1,1,0
0,Imported Rice,Kigoma,Mwanza,1,1,0
0,Imported Rice,Kigoma,Tunduma,1,1,0
0,Imported Rice,Kisumu,Busia,1,1,0
0,Imported Rice,Kisumu,Eldoret,1,1,15
0,Imported Rice,Kisumu,Kitale,1,1,0
0,Imported Rice,Kisumu,Musoma,1,1,0
0,Imported Rice,Kisumu,Nakuru,1,1,3
0,Imported Rice,Kisumu,Tororo,1,1,0
0,Imported Rice,Kitale,Busia,1,1,0
0,Imported Rice,Kitale,Eldoret,1,1,0
0,Imported Rice,Kitale,Kapchorwa,1,1,0
0,Imported Rice,Kitale,Kisumu,1,1,0
0,Imported Rice,Kitale,Mbale,1,1,0
0,Imported Rice,Kitale,Tororo,1,1,0
0,Imported Rice,Kobero,Gitega,1,1,12
0,Imported Rice,Kobero,Kigali,1,1,12
0,Imported Rice,Kobero,Kigoma,1,1,0
0,Imported Rice,Kobero,Mwanza,1,1,0
0,Imported Rice,Kobero,Ngozi,1,1,12
0,Imported Rice,Kobero,Ruhuha,1,1,0
0,Imported Rice,Lira,Gulu,1,1,13
0,Imported Rice,Lira,Masindi,1,1,24
0,Imported Rice,Lira,Soroti,1,1,0
0,Imported Rice,Machakos,Arusha,1,1,0
0,Imported Rice,Machakos,Makueni,1,1,0
0,Imported Rice,Machakos,Meru,1,1,0
0,Imported Rice,Machakos,Mombasa,1,1,0
0,Imported Rice,Machakos,Moshi,1,1,0
0,Imported Rice,Machakos,Nairobi,1,1,0
0,Imported Rice,Makueni,Arusha,1,1,0
0,Imported Rice,Makueni,Machakos,1,1,0
0,Imported Rice,Makueni,Meru,1,1,0
0,Imported Rice,Makueni,Mombasa,1,1,0
0,Imported Rice,Makueni,Moshi,1,1,0
0,Imported Rice,Makueni,Nairobi,1,1,0
0,Imported Rice,Masindi,Gulu,1,1,13
0,Imported Rice,Masindi,Kampala,1,1,89
0,Imported Rice,Masindi,Kasese,1,1,65
0,Imported Rice,Masindi,Lira,1,1,24
0,Imported Rice,Mbale,Kampala,1,1,18
0,Imported Rice,Mbale,Kapchorwa,1,1,0
0,Imported Rice,Mbale,Kitale,1,1,0
0,Imported Rice,Mbale,Soroti,1,1,0
0,Imported Rice,Mbale,Tororo,1,1,0
0,Imported Rice,Mbeya,Dodoma,1,1,0
0,Imported Rice,Mbeya,Iringa,1,1,0
0,Imported Rice,Mbeya,Kigoma,1,1,0
0,Imported Rice,Mbeya,Mwanza,1,1,0
0,Imported Rice,Mbeya,Songea,1,1,0
0,Imported Rice,Mbeya,Tunduma,1,1,0
0,Imported Rice,Meru,Eldoret,1,1,0
0,Imported Rice,Meru,Machakos,1,1,0
0,Imported Rice,Meru,Makueni,1,1,0
0,Imported Rice,Meru,Nairobi,1,1,0
0,Imported Rice,Meru,Nakuru,1,1,0
0,Imported Rice,Mombasa,Machakos,1,1,0
0,Imported Rice,Mombasa,Makueni,1,1,0
0,Imported Rice,Mombasa,Moshi,1,1,0
0,Imported Rice,Mombasa,Nairobi,1,1,77
0,Imported Rice,Mombasa,Tanga,1,1,0
0,Imported Rice,Morogoro,Arusha,1,1,0
0,Imported Rice,Morogoro,Dar es salaam,1,1,0
0,Imported Rice,Morogoro,Dodoma,1,1,0
0,Imported Rice,Morogoro,Iringa,1,1,0
0,Imported Rice,Morogoro,Moshi,1,1,0
0,Imported Rice,Morogoro,Tanga,1,1,0
0,Imported Rice,Moshi,Arusha,1,1,0
0,Imported Rice,Moshi,Dar es salaam,1,1,0
0,Imported Rice,Moshi,Machakos,1,1,0
0,Imported Rice,Moshi,Makueni,1,1,0
0,Imported Rice,Moshi,Mombasa,1,1,0
0,Imported Rice,Moshi,Morogoro,1,1,0
0,Imported Rice,Moshi,Nairobi,1,1,0
0,Imported Rice,Moshi,Tanga,1,1,0
0,Imported Rice,Mulindi,Gicumbi,1,1,0
0,Imported Rice,Mulindi,Kabale,1,1,3
0,Imported Rice,Mulindi,Ruhengeri,1,1,0
0,Imported Rice,Musoma,Arusha,1,1,0
0,Imported Rice,Musoma,Kampala,1,1,0
0,Imported Rice,Musoma,Kisumu,1,1,0
0,Imported Rice,Musoma,Mwanza,1,1,0
0,Imported Rice,Musoma,Nairobi,1,1,0
0,Imported Rice,Musoma,Nakuru,1,1,0
0,Imported Rice,Mwanza,Arusha,1,1,0
0,Imported Rice,Mwanza,Dodoma,1,1,0
0,Imported Rice,Mwanza,Gitega,1,1,0
0,Imported Rice,Mwanza,Kigoma,1,1,0
0,Imported Rice,Mwanza,Kobero,1,1,0
0,Imported Rice,Mwanza,Mbeya,1,1,0
0,Imported Rice,Mwanza,Musoma,1,1,0
0,Imported Rice,Nairobi,Arusha,1,1,0
0,Imported Rice,Nairobi,Machakos,1,1,0
0,Imported Rice,Nairobi,Makueni,1,1,0
0,Imported Rice,Nairobi,Meru,1,1,0
0,Imported Rice,Nairobi,Mombasa,1,1,77
0,Imported Rice,Nairobi,Moshi,1,1,0
0,Imported Rice,Nairobi,Musoma,1,1,0
0,Imported Rice,Nairobi,Nakuru,1,1,21
0,Imported Rice,Nakuru,Eldoret,1,1,24
0,Imported Rice,Nakuru,Kisumu,1,1,3
0,Imported Rice,Nakuru,Meru,1,1,0
0,Imported Rice,Nakuru,Musoma,1,1,0
0,Imported Rice,Nakuru,Nairobi,1,1,21
0,Imported Rice,Ngozi,Bujumbura,1,1,91
0,Imported Rice,Ngozi,Gitega,1,1,96
0,Imported Rice,Ngozi,Kamembe,1,1,0
0,Imported Rice,Ngozi,Kigali,1,1,96
