,Chain,Length,ChainAverage,startingChain,startingEdgeWeight,oneLevelDown,oneLevelDownEdgeWeight,marginalAvgIncrease
271,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",4,0.3243971232725667,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.3403723274374457,-0.01597520416487902
272,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi'), ('Nairobi', 'Kisumu')]",4,0.33127485878138996,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi')]",0.3880589827744765,-0.05678412399308652
273,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Kisumu')]",5,0.3500319870607167,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nairobi')]",0.3973093621253633,-0.047277375064646576
274,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",7,0.3847324420338972,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.4027759305765585,-0.0180434885426613
275,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",6,0.3861550054351144,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.40809170436655134,-0.02193669893143696
276,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi'), ('Nairobi', 'Kisumu')]",6,0.3907401624409966,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi')]",0.4367036975687698,-0.045963535127773236
277,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",6,0.3269651315127052,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.3370638556596603,-0.010098724146955118
278,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Kisumu')]",3,0.25957385335393934,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi')]",0.3088995366298438,-0.049325683275904475
279,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",5,0.344337743799103,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.36130430205439634,-0.016966558255293362
280,"[('Makueni', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",7,0.3599575129250817,"('Makueni', 'Nairobi')",0.3577818675768868,"[('Makueni', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.37387184661627376,-0.013914333691192049
281,"[('Makueni', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",5,0.34035471667868605,"('Makueni', 'Nairobi')",0.3577818675768868,"[('Makueni', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.35632551815387514,-0.01597080147518909
282,"[('Makueni', 'Nairobi'), ('Nairobi', 'Kisumu')]",2,0.2593521771895086,"('Makueni', 'Nairobi')",0.3577818675768868,"[('Makueni', 'Nairobi')]",0.3577818675768868,-0.0984296903873782
283,"[('Makueni', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",4,0.36541787832817857,"('Makueni', 'Nairobi')",0.3577818675768868,"[('Makueni', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.39506666751159486,-0.02964878918341629
284,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret')]",5,0.30184802509754516,"('Makueni', 'Machakos')",0.4419446077339734,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Kisumu')]",0.30819215367744907,-0.006344128579903907
285,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret')]",5,0.37985285257311274,"('Makueni', 'Machakos')",0.4419446077339734,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Nakuru')]",0.3892712945980402,-0.009418442024927476
286,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret')]",4,0.3807668003097424,"('Makueni', 'Machakos')",0.4419446077339734,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru')]",0.39362937225518896,-0.012862571945446544
287,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret')]",6,0.3505868608050204,"('Makueni', 'Machakos')",0.4419446077339734,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi'), ('Nairobi', 'Kisumu')]",0.3654099308104385,-0.014823070005418104
288,"[('Makueni', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret')]",6,0.38563190523139107,"('Makueni', 'Machakos')",0.4419446077339734,"[('Makueni', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Nakuru')]",0.39432246938298876,-0.00869056415159769
289,"[('Makueni', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret')]",5,0.33673304478595856,"('Makueni', 'Machakos')",0.4419446077339734,"[('Makueni', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Kisumu')]",0.3517984282879658,-0.015065383502007257
290,"[('Makueni', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret')]",5,0.41473787226152614,"('Makueni', 'Machakos')",0.4419446077339734,"[('Makueni', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Nakuru')]",0.432877569208557,-0.01813969694703088
291,"[('Makueni', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret')]",6,0.30420315227387257,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Kisumu')]",0.3097494805730612,-0.005546328299188608
292,"[('Makueni', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret')]",6,0.36920717517017887,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Nakuru')]",0.3746127933095341,-0.0054056181393552505
293,"[('Makueni', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret')]",4,0.2518224766402734,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Kisumu')]",0.2436061319277213,0.008216344712552115
294,"[('Makueni', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret')]",4,0.34932851098473283,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Nakuru')]",0.3517116531551762,-0.0023831421704433864
295,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret')]",3,0.3403723274374457,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Nakuru')]",0.3394689489194672,0.0009033785179785037
296,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret')]",5,0.3203141891806979,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi'), ('Nairobi', 'Kisumu')]",0.33127485878138996,-0.010960669600692086
297,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret')]",6,0.33777190768025217,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Kisumu')]",0.3500319870607167,-0.012260079380464528
298,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret')]",6,0.4027759305765585,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Nakuru')]",0.41489529979718964,-0.012119369220631115
299,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret')]",5,0.40809170436655134,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru')]",0.4245698593398385,-0.01647815497328714
300,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret')]",7,0.37441606934627275,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi'), ('Nairobi', 'Kisumu')]",0.3907401624409966,-0.016324093094723824
301,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret')]",5,0.3370638556596603,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Nakuru')]",0.3357850484562247,0.0012788072034355946
302,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret')]",4,0.2637982677099369,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Kisumu')]",0.25957385335393934,0.004224414355997574
303,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret')]",4,0.36130430205439634,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Nakuru')]",0.3676793745813942,-0.006375072526997871
304,"[('Makueni', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret')]",6,0.37387184661627376,"('Makueni', 'Nairobi')",0.3577818675768868,"[('Makueni', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru')]",0.38021039904484794,-0.0063385524285741734
305,"[('Makueni', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret')]",4,0.35632551815387514,"('Makueni', 'Nairobi')",0.3577818675768868,"[('Makueni', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Nakuru')]",0.36104099604736595,-0.004715477893490805
306,"[('Makueni', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret')]",3,0.2650586217189823,"('Makueni', 'Nairobi')",0.3577818675768868,"[('Makueni', 'Nairobi'), ('Nairobi', 'Kisumu')]",0.2593521771895086,0.00570644452947372
307,"[('Makueni', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret')]",3,0.39506666751159486,"('Makueni', 'Nairobi')",0.3577818675768868,"[('Makueni', 'Nairobi'), ('Nairobi', 'Nakuru')]",0.42151045903069095,-0.026443791519096094
308,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Mombasa')]",4,0.3258102524203773,"('Makueni', 'Machakos')",0.4419446077339734,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nairobi')]",0.35728204263588864,-0.03147179021551133
309,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa')]",7,0.31312229722755325,"('Makueni', 'Machakos')",0.4419446077339734,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi')]",0.32674353313650495,-0.013621235908951701
310,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi'), ('Nairobi', 'Mombasa')]",5,0.3795044098047811,"('Makueni', 'Machakos')",0.4419446077339734,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi')]",0.41653179181251554,-0.03702738200773442
311,"[('Makueni', 'Machakos'), ('Machakos', 'Mombasa')]",2,0.5074381722879447,"('Makueni', 'Machakos')",0.4419446077339734,"[('Makueni', 'Machakos')]",0.4419446077339734,0.06549356455397132
312,"[('Makueni', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",3,0.38547667809644404,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Machakos')]",0.291749148723708,0.09372752937273604
313,"[('Makueni', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Mombasa')]",3,0.26709693025162556,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Nairobi')]",0.28494795449051674,-0.017851024238891178
314,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa')]",6,0.2816509769443734,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi')]",0.29170219597847946,-0.010051219034106051
315,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi'), ('Nairobi', 'Mombasa')]",4,0.3488929575243182,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi')]",0.3880589827744765,-0.039166025250158276
316,"[('Makueni', 'Mombasa')]",1,0.3864041914858444,"('Makueni', 'Mombasa')",0.3864041914858444,[],0.0,0.3864041914858444
317,"[('Makueni', 'Nairobi'), ('Nairobi', 'Mombasa')]",2,0.29458837467536503,"('Makueni', 'Nairobi')",0.3577818675768868,"[('Makueni', 'Nairobi')]",0.3577818675768868,-0.06319349290152176
318,"[('Makueni', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",4,0.3901537811481238,"('Makueni', 'Nairobi')",0.3577818675768868,"[('Makueni', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos')]",0.32922779591685974,0.06092598523126408
319,"[('Makueni', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",7,0.34989002792912277,"('Makueni', 'Nairobi')",0.3577818675768868,"[('Makueni', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos')]",0.31271640977699056,0.037173618152132215
320,"[('Makueni', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",5,0.43097923278697825,"('Makueni', 'Nairobi')",0.3577818675768868,"[('Makueni', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos')]",0.39549110677324384,0.03548812601373441
321,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nairobi')]",3,0.35728204263588864,"('Makueni', 'Machakos')",0.4419446077339734,"[('Makueni', 'Machakos'), ('Machakos', 'Meru')]",0.38184828102700547,-0.024566238391116824
322,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi')]",6,0.32674353313650495,"('Makueni', 'Machakos')",0.4419446077339734,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",0.35990774240337986,-0.03316420926687491
323,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi')]",4,0.41653179181251554,"('Makueni', 'Machakos')",0.4419446077339734,"[('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru')]",0.39362937225518896,0.02290241955732658
324,"[('Makueni', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Nairobi')]",3,0.4154237421165776,"('Makueni', 'Machakos')",0.4419446077339734,"[('Makueni', 'Machakos'), ('Machakos', 'Mombasa')]",0.5074381722879447,-0.09201443017136712
325,"[('Makueni', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Nairobi')]",4,0.34695622901579387,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",0.38547667809644404,-0.038520449080650165
326,"[('Makueni', 'Meru'), ('Meru', 'Nairobi')]",2,0.28494795449051674,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru')]",0.2617463431273785,0.023201611363138253
327,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi')]",5,0.29170219597847946,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",0.3243971232725667,-0.03269492729408724
328,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi')]",3,0.3880589827744765,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Nakuru')]",0.3394689489194672,0.04859003385500926
329,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nairobi')]",4,0.3973093621253633,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru')]",0.42702929421593266,-0.02971993209056939
330,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi')]",7,0.3539789313446881,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",0.3861550054351144,-0.032176074090426277
331,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi')]",5,0.4367036975687698,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru')]",0.4245698593398385,0.012133838228931326
332,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi')]",2,0.3088995366298438,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa')]",0.3864041914858444,-0.07750465485600055
333,"[('Makueni', 'Nairobi')]",1,0.3577818675768868,"('Makueni', 'Nairobi')",0.3577818675768868,[],0.0,0.3577818675768868
334,"[('Makueni', 'Machakos')]",1,0.4419446077339734,"('Makueni', 'Machakos')",0.4419446077339734,[],0.0,0.4419446077339734
335,"[('Makueni', 'Meru'), ('Meru', 'Machakos')]",2,0.291749148723708,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru')]",0.2617463431273785,0.030002805596329507
336,"[('Makueni', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos')]",4,0.34355563189919824,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Mombasa')]",0.26709693025162556,0.07645870164757268
337,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos')]",7,0.3232625140725938,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa')]",0.2816509769443734,0.04161153712822041
338,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos')]",5,0.3937007133878378,"('Makueni', 'Meru')",0.2617463431273785,"[('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi'), ('Nairobi', 'Mombasa')]",0.3488929575243182,0.044807755863519594
339,"[('Makueni', 'Mombasa'), ('Mombasa', 'Machakos')]",2,0.47966796416388024,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa')]",0.3864041914858444,0.09326377267803587
340,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos')]",4,0.31192514835834506,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Meru')]",0.30864954637111425,0.003275601987230814
341,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos')]",7,0.30518795204924914,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru')]",0.3024272850041177,0.0027606670451314486
342,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos')]",5,0.36839632655515525,"('Makueni', 'Mombasa')",0.3864041914858444,"[('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Meru')]",0.3800574196139347,-0.011661093058779437
343,"[('Makueni', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos')]",3,0.38736949539754867,"('Makueni', 'Nairobi')",0.3577818675768868,"[('Makueni', 'Nairobi'), ('Nairobi', 'Mombasa')]",0.29458837467536503,0.09278112072218364
344,"[('Makueni', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos')]",3,0.32922779591685974,"('Makueni', 'Nairobi')",0.3577818675768868,"[('Makueni', 'Nairobi'), ('Nairobi', 'Meru')]",0.33296571671527087,-0.0037379207984111207
345,"[('Makueni', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos')]",6,0.31271640977699056,"('Makueni', 'Nairobi')",0.3577818675768868,"[('Makueni', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru')]",0.31090930086838114,0.0018071089086094116
