Date,Arusha,Babati,Bujumbura,Bukavu,Busia,Dar es salaam,Dodoma,Eldoret,Gicumbi,Gitega,Goma,Gulu,Iringa,Juba,Kabale,Kamembe,Kampala,Kapchorwa,Kasese,Kasumbalesa,Kicukiro,Kigali,Kigoma,Kimironko,Kisumu,Kitale,Kiyanzi,Kobero,Kolwezi,Likasi,Lira,Lubumbashi,Machakos,Magwi,Makueni,Masindi,Mbale,Mbeya,Meru,Mombasa,Morobo,Morogoro,Moshi,Mulindi,Musoma,Mwanza,Nairobi,Nakuru,Ngozi,Owino,Rubavu,Ruhengeri,Ruhuha,Songea,Soroti,Tanga,Tororo,Tunduma,Uvira,Yei,Product
2018-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,Paddy Rice
2018-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,Paddy Rice
2018-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,,Paddy Rice
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.0,,Paddy Rice
2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.0,,Paddy Rice
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,,Paddy Rice
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0,,Paddy Rice
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0,,Paddy Rice
2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0,,Paddy Rice
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,,Paddy Rice
2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,,Paddy Rice
2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.0,,Paddy Rice
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.0,,Paddy Rice
2019-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2019-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2016-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2016-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2016-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2016-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2016-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2016-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2016-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2016-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.5,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-10-01,,,,,,,,,,,,,,,,,,,,,,,,539.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-10-15,,,,,,,,,,,,,,,,,,,,,,,,523.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-10-01,,,,,,,,,,,,,,,,,,,,1648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2018-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.0,,,,,,,,,,,,,,,,,,,,,,,,,Sunflower Seed Cake
2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.0,,,,,,,,,,,,,,109.0,,,Sunflower Seed Cake
2016-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2016-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2016-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2016-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2016-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2016-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2016-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-02-15,,,,,,,,,,,,225.0,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-03-01,,,,,,,,,,,,225.5,,,,,,,,,,,,,,,,,,,,,,,,197.0,149.25,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-03-15,,,,,,,,,,,,247.5,,,,,,,,,,,,,,,,,,,,,,,,211.5,168.0,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-04-01,,,,,,,,,,,,307.75,,,,,,,,,,,,,,,,,,,,,,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-04-15,,,,,,,,,,,,335.5,,,,,,,,,,,,,,,,,,,,,,,,,195.75,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-05-01,,,,,,,,,,,,334.0,,,,,,,,,,,,,,,,,,,,,,,,,194.5,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-05-15,,,,,,,,,,,,334.5,,,,,,,,,,,,,,,,,,,,,,,,,196.0,316.5,416.0,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-06-01,,,,,,,,,,,,281.0,,,,,,,,,,,,,,,,,,,,,,,,,197.0,316.5,415.0,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-06-15,,,,,,,,,,,,169.0,,,,,,,,,,,,,,,,,,,,,,,,,197.0,,414.5,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.5,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.5,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-08-15,,,,,,,,,,,,,,,,,,,281.0,,,,,,,,,,,,,,,,,,140.25,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,315.5,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,180.0,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,,,,,,,,,,,,,,Maize Bran
2018-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,,,,Maize Bran
2018-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2018-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.5,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.5,161.0,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2019-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2019-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.5,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,,294.0,,,,,,,,,,,,,,,293.0,,,,,,,293.5,,,,,,,,,,,,,,Maize Bran
2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2019-08-15,,,,,,,,118.0,,,,,,,,,546.0,,,,,,436.0,,,118.0,,,,,,,,,,,,,,,,,,,,,255.0,,,,,,,,,,,,,,Maize Bran
2019-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Bran
2016-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.0,,,,,,,,,,Pigeon Peas
2016-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.0,,,,,,,,,,Pigeon Peas
2016-11-01,,,,,,,,,,,,,,3195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pigeon Peas
2016-11-15,,,,,,,,,,,,,,3655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pigeon Peas
2016-12-01,,,,,,,,,,,,,,3227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pigeon Peas
2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pigeon Peas
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.0,,,,,,,,,,Pigeon Peas
2017-01-15,,,,,,,,,,965.5,,,779.0,2489.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.0,,1032.25,,,,,,,,,,Pigeon Peas
2017-02-01,,,,,,,,,,962.5,,,640.5,2371.25,,,,,,,,,,,,,,,,,422.5,,,,,791.0,,,,,,,,,,,,,901.25,,1099.0,,,,,,,,,,Pigeon Peas
2017-02-15,,,,,,,,,,959.0,,422.5,638.75,2307.5,,,,,,,,,,,,,,,,,,,,,,791.75,,,,,,,,,,,,,898.5,,1073.5,,,,,,,,,,Pigeon Peas
2017-03-01,,,,,,,,,,960.5,,451.0,640.5,2632.75,,,,,,,,,,,,,,,,,,,,,,788.5,,,,,,,,,,,,,896.0,,1101.0,,,,,,,,,,Pigeon Peas
2017-03-15,,,,,,,,,,1014.5,,560.0,640.5,3401.5,,,,,,,,,,,,,,,,,,,,,,789.75,,,,,,,,,,,,,894.75,,1045.75,,,,,,,,,,Pigeon Peas
2017-04-01,,,,,,,,,,1017.75,,643.75,640.5,3268.5,,,,,,,,,,,,,,,,,,,,,,783.75,,,,,,,,,,,,,838.25,,1100.0,,,,,,,,,,Pigeon Peas
2017-04-15,,,,,,,,,,1016.25,,671.0,634.5,3691.5,,,,,,,,,,,,,,,,,,,,,,782.0,,,,,,,,,,,,,866.25,,1097.25,,,,,,,,,,Pigeon Peas
2017-05-01,,,,,,,,,,941.0,,693.75,633.0,3668.5,,,,,,,,,,,,,,,,,,,,,,803.0,,,,,,,,,,,,,656.0,,1096.0,,,,,,,,,,Pigeon Peas
2017-05-15,,,,,,,,,,895.25,,671.5,682.5,3631.25,,,,,,,,,,,,,,,,,,,,,,810.0,,,656.5,,,,,,,,,,655.5,,1119.0,,,,,,,,,,Pigeon Peas
2017-06-01,,,,,,,,,,823.5,,564.0,678.5,3287.25,,,,,,,,,,,,,,,,,,,,,,813.0,,,629.5,,,,,,,,,,647.0,,1123.0,,,,,,,,,,Pigeon Peas
